"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202308","2호선","강남","112","5","8536","11391","18206","55048","39744","156616","62774","308248","50894","310450","51657","152592","67996","107871","86613","100304","102025","115982","112582","100256","135730","96541","165359","103417","255070","132340","325844","176501","208701","103275","162014","56072","182654","45611","163833","38530","72928","22668","12953","6403","2","47","0","0","0","0","20230903"
"202308","2호선","강변(동서울터미널)","34","0","8883","2143","28090","22069","77944","24716","113417","44788","82099","38082","62917","37073","54435","34400","49982","39033","47757","42081","42426","45819","45441","53551","48433","61170","55580","76702","60024","109698","42475","74212","34245","52055","28199","42809","20093","41594","7969","20929","1066","5315","0","0","0","0","0","0","20230903"
"202308","2호선","건대입구","251","4","16067","1826","22568","15235","53762","24103","90068","59208","60763","50260","38018","41372","35693","44901","40641","50258","43027","55651","44912","56119","49938","61640","60028","74244","70669","99163","83272","147860","62514","101093","63276","63087","68918","57122","68797","51607","41990","29979","7222","10552","6","760","0","0","0","0","20230903"
"202308","2호선","교대(법원.검찰청)","13","2","2711","6979","11439","25958","24763","60225","35846","158464","27275","135382","25281","65740","29972","54055","33105","50087","39515","53278","46037","47027","51450","43263","56945","46098","98352","58974","134561","70404","61971","40886","50687","24807","51332","22630","40243","21465","15047","11461","3161","3045","0","2","0","0","0","0","20230903"
"202308","2호선","구로디지털단지","379","20","36920","5366","53742","20225","142411","85088","183072","229151","110408","141119","66981","60298","57659","43157","62786","45594","62953","55417","57361","54431","62345","61621","77195","75840","134229","104714","210025","164541","101767","130053","63610","85564","53387","83372","39914","78218","17750","46517","3204","13841","2","179","0","0","0","0","20230903"
"202308","2호선","구의(광진구청)","51","4","14276","1633","27268","20553","69036","16766","113700","40112","70731","23718","36678","19575","29519","19314","31177","22090","29841","25098","26788","26737","28087","33145","37621","41373","38579","57132","45163","95816","24424","67234","18700","44796","16574","42112","15299","38436","7667","21732","1251","7034","2","73","0","0","0","0","20230903"
"202308","2호선","낙성대(강감찬)","24","4","11714","2234","27529","10403","84268","19043","127710","39240","81560","33059","43798","24535","37138","23318","39585","26196","38334","27461","33571","28600","34493","35306","37976","42031","44271","60020","49975","103210","28447","84839","22336","55292","20689","51818","15224","51623","7539","31190","1341","8886","2","250","0","0","0","0","20230903"
"202308","2호선","당산","55","2","6724","3305","17046","13061","45081","28416","53581","76174","32438","34663","21660","17297","20315","15563","21382","17463","20961","18801","18768","19185","20399","22131","25057","28247","42001","44566","56855","73625","24666","47977","20137","31035","20177","30251","17235","27043","8150","17952","1183","4364","2","135","0","0","0","0","20230903"
"202308","2호선","대림(구로구청)","711","34","30706","3239","29749","10576","66356","22700","89336","53876","59546","35523","37031","31344","32456","31516","33379","30135","31688","29826","29749","30507","32121","37459","34239","45449","42033","56207","50446","67035","26914","50747","19301","39708","14509","46611","10609","43045","5171","20751","716","5464","0","208","0","0","0","0","20230903"
"202308","2호선","도림천","1","0","373","411","1140","876","3221","3596","3623","5375","2189","2078","2170","1725","1794","1337","2481","2016","1745","1631","2091","1586","2313","1827","2774","1907","2786","2433","3870","3461","1729","2579","1034","1734","859","1474","455","1302","176","899","46","244","0","9","0","0","0","0","20230903"
"202308","2호선","동대문역사문화공원(DDP)","205","9","4494","1329","4130","8672","6920","20974","12287","46124","14202","31428","15276","29607","17942","28012","20614","28035","22065","28258","25109","28863","30761","27027","38061","25752","43347","28485","45701","33433","29129","29143","23200","22422","22802","19458","20310","16364","9615","9953","1976","3054","0","41","0","0","0","0","20230903"
"202308","2호선","뚝섬","12","1","3403","2603","8217","16628","17899","41253","25905","136751","16691","92560","14463","41709","16428","33968","20173","35628","24367","37058","28672","32523","36776","32621","48355","34935","76820","39159","133696","47887","65304","27965","46158","15131","40747","12677","27061","11502","10298","7131","1630","2543","0","69","0","0","0","0","20230903"
"202308","2호선","문래","8","1","4398","2274","14680","10969","44122","37908","48755","129619","27474","61569","19042","24926","18990","21419","23042","23776","23235","24961","23517","22502","27222","24046","33375","28277","60447","38735","108464","60983","39554","40455","27577","21912","27585","19080","22223","17108","10544","10112","1746","3296","2","85","0","0","0","0","20230903"
"202308","2호선","방배","5","0","2838","2769","9404","12254","22466","25878","30329","68046","24181","42467","17799","22098","18233","17701","19972","19716","20922","20089","21055","19294","23792","20027","28964","21558","42006","29327","59371","35777","25324","25718","19077","16662","19654","14917","15075","15313","6042","8634","1127","2540","0","1","0","0","0","0","20230903"
"202308","2호선","봉천","43","5","15647","1726","30459","6824","81796","12139","120313","25531","73445","21553","40861","19226","32407","21172","34061","22821","33000","24676","28495","26618","27562","35410","30636","40800","31341","56545","32982","87930","20121","73060","16537","46156","13996","42395","10673","39791","4574","23317","834","7581","0","177","0","0","0","0","20230903"
"202308","2호선","사당","91","2","12784","4337","28796","33163","78639","44718","100069","65641","75103","47506","49686","40981","42300","48980","47634","48628","48738","48629","50877","48325","54846","58507","59623","77435","74761","118453","92003","172526","62558","114950","58542","69496","65516","63116","62819","61567","34960","36556","5710","10540","2","529","0","0","0","0","20230903"
"202308","2호선","삼성(무역센터)","159","1","4695","5281","7019","43242","14634","147576","19134","347462","20754","251087","24720","118766","37381","90369","48837","84454","63486","88766","80833","77378","106128","65405","138592","60957","242249","62646","326888","63883","159511","35230","123031","19123","104249","14942","63997","12105","17320","6379","2590","3706","1","1081","0","0","0","0","20230903"
"202308","2호선","상왕십리","29","0","6105","714","13775","6355","40996","12762","64034","31264","35239","18870","21986","13362","19355","12476","21033","14764","19834","15853","18241","16540","19235","19219","21066","24099","25350","34546","26915","54638","17747","35085","11724","23010","10090","21533","7148","20820","2686","12330","478","4097","0","3","0","0","0","0","20230903"
"202308","2호선","서울대입구(관악구청)","4961","23","28566","2591","44449","14402","128349","27720","175009","62147","117561","58574","68003","46745","58325","43120","63229","46580","64896","52123","56715","53212","60177","62896","67338","74347","77399","105351","85812","175343","51911","138009","43856","86605","44439","81863","38846","78250","20257","47090","3438","17495","1","3244","0","0","0","0","20230903"
"202308","2호선","서초","4","1","1875","4438","9279","22114","18589","53150","27878","115539","27730","90101","21065","41529","27575","31131","25398","23902","32089","26254","32028","23252","39780","20248","46522","21635","75820","24536","98160","26471","44515","18780","30599","11685","28336","10912","18254","10525","6012","5533","895","1389","0","0","0","0","0","0","20230903"
"202308","2호선","선릉","120","2","4769","6461","11440","45139","20740","125504","32526","285160","32529","221183","36716","109174","46384","67826","55962","63904","65064","68928","75164","54248","98177","47554","125558","47346","213206","54692","301070","58290","150433","36174","93000","22091","88331","19205","76285","17448","25792","10109","3964","4151","3","114","0","0","0","0","20230903"
"202308","2호선","성수","90","0","5402","3590","9575","31594","22453","75180","30559","258451","23178","150230","20825","72619","24411","58674","30583","62423","38049","64865","45064","61423","57729","59753","74144","61256","131346","64801","246541","72344","114450","42713","80695","21424","70714","16111","49768","13820","20366","10418","2981","5324","5","885","0","1","0","0","20230903"
"202308","2호선","시청","65","2","828","2003","2284","19039","5476","71985","8741","221835","13041","85241","18661","30049","24564","26759","24406","27135","28943","28333","34593","24371","40665","22780","50706","20781","107601","23313","172595","23784","59028","12957","45745","8488","41153","8080","25688","7956","9616","4792","1288","1582","1","62","0","0","0","0","20230903"
"202308","2호선","신답","16","0","1227","184","1802","592","6059","908","11302","1655","4380","1083","2492","1109","2007","1188","1838","1312","1894","1507","1579","1811","1514","2555","1873","3424","2027","4548","2126","10091","1026","6550","641","3301","393","3602","522","2818","159","1889","39","542","0","2","0","0","0","0","20230903"
"202308","2호선","신당","25","0","6242","1219","11966","8832","28651","16115","47602","29860","27764","21798","19437","18300","18276","19507","20945","20495","21691","21476","20816","21986","21745","23951","25626","28787","30584","37636","32372","55928","22601","34375","17267","22037","15807","19226","14259","18562","7073","10847","1342","3386","0","9","0","0","0","0","20230903"
"202308","2호선","신대방","264","0","24078","2176","36206","9844","90449","16287","132244","24800","80514","18797","44203","18031","34774","18234","34921","20613","32555","23801","28162","27226","27704","37636","30698","43931","33256","61134","33057","93569","21026","80974","15996","55994","12442","58867","10173","52724","4902","30554","979","8517","0","55","0","0","0","0","20230903"
"202308","2호선","신도림","3760","14","34804","5108","53589","20140","137046","43629","142208","109679","86365","70254","58377","61456","57180","60551","63918","61738","66286","65058","67769","61320","73737","67796","81831","81090","101646","111316","123314","171694","70521","119772","60934","71928","59074","66131","43570","63823","20784","47712","2523","18913","7","2611","0","0","0","0","20230903"
"202308","2호선","신림","209","8","37013","4188","70796","16665","186200","26739","267850","43231","159802","42033","87820","39471","71152","41943","75568","46037","69353","51948","63450","57166","61822","72660","69141","91140","72666","123812","76038","211982","50829","180584","41941","117884","38409","110997","32141","103870","18434","66829","3823","19936","3","65","0","0","0","0","20230903"
"202308","2호선","신설동","49","0","1227","250","1475","1836","4551","4452","7890","12055","4971","7805","4801","6944","6150","6872","6881","6639","6991","7034","7022","5688","7637","5370","8395","4844","11069","5485","10894","7461","5110","5465","3328","3728","3586","3018","1750","3032","699","2075","94","650","0","127","0","0","0","0","20230903"
"202308","2호선","신정네거리","68","0","8910","1079","18233","2844","48216","4578","43747","10758","23311","8586","16843","7556","14850","8658","15384","9799","13498","10889","11983","12056","11244","16095","12085","20844","12384","29883","11952","48570","7420","34992","5570","20361","4429","17786","3435","16432","1488","10428","314","2785","1","93","0","1","0","0","20230903"
"202308","2호선","신촌","47","3","7303","2923","14827","15804","37492","36915","53456","77650","39073","90839","37590","61946","44942","59615","56234","63890","59581","71448","60395","63088","68443","60064","79871","64422","95340","84604","94738","113473","66432","74358","68137","44382","72212","39475","69078","33413","32419","23443","5495","6106","0","38","0","0","0","0","20230903"
"202308","2호선","아현","28","2","5214","1012","11060","6306","30389","10730","41336","20072","23577","12795","17299","10259","15941","9904","16985","11194","15471","12161","14722","13318","16073","15088","20991","17870","19381","23384","19857","34382","12122","24763","9033","16563","6992","15618","4990","15247","1931","8670","368","2373","2","17","0","0","0","0","20230903"
"202308","2호선","양천구청","17","0","4838","935","12134","2547","31876","5077","27918","9497","16546","5344","11159","4850","9555","5132","9908","6687","9262","7418","7285","7937","7133","9947","8505","12308","8756","18509","9043","29662","4319","24098","2824","13918","2494","12870","2466","10482","752","7751","158","2407","0","28","0","0","0","0","20230903"
"202308","2호선","역삼","30","2","3601","7195","9076","42792","15616","156824","26634","376457","24629","308588","25396","128113","33803","66150","40229","57687","47814","63377","57381","49257","77882","43595","104092","41738","232445","51057","293186","60227","154794","37986","86247","23083","79754","18918","52780","16769","20023","10090","3233","2997","0","24","0","0","0","0","20230903"
"202308","2호선","영등포구청","13","2","5529","3269","13387","13946","39331","39155","47819","118191","29457","48469","21901","24955","22286","22221","24971","22942","25054","24522","26494","22833","27660","23624","35173","27628","55015","36445","100935","54996","33949","35999","25549","21666","24184","19464","17839","17853","8350","11670","1437","4310","2","110","0","0","0","0","20230903"
"202308","2호선","왕십리(성동구청)","875","5","6808","989","9951","7209","25250","13456","43515","26396","27946","18335","18203","14913","18022","15801","20514","17817","21239","18533","20694","18781","23011","20762","28101","24524","31725","34141","34176","54930","21084","32548","20275","20693","23502","18191","23074","17882","12389","11369","2276","4711","1","20","0","0","0","0","20230903"
"202308","2호선","용답","2","0","2446","419","3324","1072","8473","1693","13093","3192","7263","2097","4867","2038","4145","2473","3938","2679","4066","2841","3576","3176","3655","4110","3989","5488","4619","6362","3824","10950","2582","7368","1754","5083","1303","5829","1047","5492","457","3237","95","1034","0","0","0","0","0","0","20230903"
"202308","2호선","용두(동대문구청)","54","1","1253","127","2071","1113","5591","2994","9383","5793","5015","3627","3949","3457","3914","3412","3938","3068","3989","3622","3768","3575","3926","4360","4512","4252","4995","5081","5796","8329","2670","5650","1782","3295","1381","3012","826","2286","310","1463","63","523","0","3","0","0","0","0","20230903"
"202308","2호선","을지로3가","14","0","1263","1697","2868","19802","6657","75518","12581","182949","16172","70650","20370","30383","24154","26455","24347","24650","27220","27880","30598","24915","35101","24075","44288","27813","95061","33297","146232","38700","56371","25047","40007","15282","43692","12991","37215","11802","21153","7387","3395","1934","1","106","0","0","0","0","20230903"
"202308","2호선","을지로4가","6","0","1027","1258","2140","13721","5760","37704","11236","78082","12889","38150","15549","24250","18460","23530","19761","21402","21006","20055","22254","18972","25455","17255","32429","16883","59693","17690","68493","18318","29142","12361","17385","8838","14265","8790","9318","7973","4619","5150","868","1447","0","17","0","0","0","0","20230903"
"202308","2호선","을지로입구","61","1","2928","2845","4491","29206","11253","137389","18638","342297","26333","157740","33544","83655","42682","69401","46435","62376","56122","63840","64413","56138","76888","53295","93098","56753","174119","62522","289659","64937","127030","40222","118538","27937","77178","25014","60226","20929","24948","11911","3190","4397","1","904","0","0","0","0","20230903"
"202308","2호선","이대","43","0","3939","791","9443","6328","28586","12559","37344","37546","23509","30377","18284","23760","20848","20583","24301","22209","23126","24521","22606","22143","24805","23123","28635","25201","39120","32341","33701","46056","21770","32173","17333","22102","16213","21348","13806","21681","4971","14857","759","4008","0","40","0","0","0","0","20230903"
"202308","2호선","잠실(송파구청)","88","2","13104","5069","50254","33908","119548","80733","163693","180575","118426","161655","78458","131815","79318","127754","89447","122658","99878","122960","109032","120979","127643","128065","156958","142210","200155","181520","239770","241416","162288","150879","165968","96885","159135","90275","110075","81461","32044","42958","4563","8492","0","96","0","0","0","0","20230903"
"202308","2호선","잠실나루","13","0","3447","2748","12799","15032","37767","23379","45779","39374","29970","25188","23400","18698","23771","16960","23352","19935","20687","20282","22074","18619","24737","18306","32815","20206","36477","27544","30858","40327","15496","28972","11222","18265","8319","17102","6067","16783","2627","8922","385","2538","0","12","0","0","0","0","20230903"
"202308","2호선","잠실새내","33","1","5604","954","18660","9132","57010","16182","76895","29387","49357","30984","33242","24422","31941","26555","33432","29416","32985","33223","30107","35540","33924","40759","36699","48187","40334","63195","42671","89935","31751","60791","28105","36612","26903","31852","26854","30444","14515","16116","2566","4495","0","34","0","0","0","0","20230903"
"202308","2호선","종합운동장","2","0","1546","806","6635","9073","16814","14650","22968","22215","16375","12434","11876","10229","10607","9088","11673","11249","10864","11665","12196","14847","13273","24447","15515","42757","18114","63446","17941","55501","20867","21125","22129","11696","67645","11390","32539","10440","5867","5573","395","1683","0","70","0","0","0","0","20230903"
"202308","2호선","충정로(경기대입구)","26","3","3040","896","6660","7250","16080","22301","21753","61913","15117","27099","11385","12522","11631","10168","11880","10680","12235","12714","12736","11123","13806","11145","17149","12739","30972","16402","48798","22182","15346","15106","10132","9956","9246","9775","6799","9357","2838","5674","581","1682","1","43","0","0","0","0","20230903"
"202308","2호선","한양대","7","0","1036","510","2642","6235","5615","10987","8885","39717","6352","35352","6052","17569","8151","11072","9415","12370","11246","14836","10208","11304","12393","8749","21226","8852","36947","9395","30951","11351","13659","7352","9381","5767","8324","5354","6967","5384","3568","3608","872","1133","0","3","0","0","0","0","20230903"
"202308","2호선","합정","58","8","10263","3152","18602","14247","43827","33688","53198","98619","36373","86726","27244","53607","29409","50119","34705","52353","39475","58563","42392","53421","47655","53669","54867","63574","77863","83788","116024","115733","75715","77211","63955","42820","72297","35276","66449","31065","34037","21396","6233","7954","0","188","0","0","0","0","20230903"
"202308","2호선","홍대입구","746","21","27980","3632","32201","16639","61377","39326","78677","103620","59251","123282","52769","102773","59877","126569","70449","151349","83199","160922","93442","151094","112780","154946","137337","161191","165111","189500","195705","227017","161864","165027","161516","101331","187157","81624","183147","67391","92368","47755","12249","16846","2","1974","0","0","0","0","20230903"
"202308","3호선","가락시장","44","4","3021","658","7520","6260","21381","12217","21733","26726","15831","14812","14712","10481","13238","10708","13270","11238","12804","11759","12787","11837","13701","13361","15297","14788","21375","18376","27658","23996","11615","17688","8639","11351","7642","9928","5243","9462","2151","5163","290","1781","4","36","0","0","0","0","20230903"
"202308","3호선","경복궁(정부서울청사)","60","0","2542","1825","6117","14614","14308","40566","20025","123069","19294","71883","19110","46615","24675","45119","30770","41321","36075","43837","41579","38028","48893","32538","58116","30890","78415","31302","109467","33633","42808","21714","34391","12258","33427","10264","22244","9933","8236","5330","946","1515","0","43","0","0","0","0","20230903"
"202308","3호선","경찰병원","14","3","3070","265","8355","3614","22510","9306","26098","28210","15345","15322","11283","8565","9978","6947","9367","7897","9515","9256","9528","8612","10489","8793","10541","9519","15817","15047","20935","22376","7169","17812","5880","10248","4955","8962","3072","8756","1100","4891","133","1388","0","0","0","0","0","0","20230903"
"202308","3호선","고속터미널","126","3","5174","3995","7046","34158","25974","46991","44348","77411","50451","94336","54817","95208","67806","103183","79815","97853","88992","93991","98674","99546","112919","100660","125561","97798","141077","107462","134998","111564","113662","70131","126532","44489","79468","34772","51688","25036","18995","11621","1843","1916","1","2","0","0","0","0","20230903"
"202308","3호선","교대(법원.검찰청)","66","0","1653","728","4610","6721","10167","20793","14670","49252","12640","37342","13758","17242","17057","11893","19422","11733","23058","11413","26068","10389","28444","9661","32223","10754","51078","15355","71203","19992","31516","10725","26775","6094","26893","4740","24166","4469","7966","2435","1267","748","0","0","0","0","0","0","20230903"
"202308","3호선","구파발","104","1","12026","1580","34459","10443","85488","22307","81093","29602","44317","28078","30446","29507","29360","26485","31089","27538","29188","29421","29241","29393","33767","29748","39247","35869","40036","47646","31919","75802","20813","63157","17869","35087","15307","31292","11737","27628","3348","18509","565","7731","0","296","0","0","0","0","20230903"
"202308","3호선","금호","54","4","4633","547","10700","2581","26902","4456","36964","8903","22987","6738","14018","6272","12239","6594","11628","8213","10838","8976","9457","10103","9505","11897","10654","14862","11323","20171","11346","30337","7853","21097","5606","14329","4275","12645","3398","12302","1463","6250","258","1584","0","0","0","0","0","0","20230903"
"202308","3호선","남부터미널(예술의전당)","26","3","3048","1395","9567","26012","28939","63422","43906","151406","35386","82957","32641","46595","36438","36055","37320","37664","40173","41140","40140","40282","44824","40887","58623","44472","103974","52219","131915","61553","56796","38700","41020","24001","36662","18075","30836","15019","8656","8635","844","2180","0","1","0","0","0","0","20230903"
"202308","3호선","녹번","63","3","9979","690","26088","3725","71854","7918","78804","16753","42864","10284","27407","9692","21902","9749","21371","12085","19962","13378","16940","14848","16225","18696","16935","25846","17700","34580","20318","64058","10134","51205","7513","29965","5882","26849","4138","24088","1612","14203","200","3886","0","0","0","0","0","0","20230903"
"202308","3호선","대청","77","0","3860","1061","11435","7515","28869","18429","35077","26502","20074","13231","15844","9137","14154","8391","13580","9555","14123","11006","12787","11006","16340","13567","21582","15384","24465","20159","25656","30600","11799","23031","8246","15683","6447","14376","5116","15520","1706","8208","282","2603","0","12","0","0","0","0","20230903"
"202308","3호선","대치","18","0","3248","674","13019","8214","25941","21213","26348","31453","16279","22132","14140","15049","13538","13747","17120","17519","18127","22256","15563","17909","18378","19839","20983","26715","34102","31248","29733","33078","18599","22840","14491","12989","19588","12628","37664","11000","3699","5886","425","1966","0","0","0","0","0","0","20230903"
"202308","3호선","도곡","47","12","819","372","2894","5436","8567","12365","10235","19225","6520","15234","5496","7079","5712","6624","5758","6077","6120","6436","6601","5816","8522","5929","11628","6720","15549","8057","16630","9961","8681","7673","5867","4371","5203","4022","3985","3803","1040","2246","157","1384","0","166","0","0","0","0","20230903"
"202308","3호선","독립문","230","7","5304","919","5918","5811","15167","13602","18480","19535","13794","15212","12214","13458","12310","11265","14534","11917","13611","12493","13684","11508","15446","11754","16345","12752","16794","13945","16373","16852","7597","13181","5948","8854","5118","7681","3281","7004","997","4197","129","1812","1","613","0","0","0","0","20230903"
"202308","3호선","동대입구","15","0","1724","1244","2999","11492","5772","16777","8313","45291","7388","27002","6679","20663","8612","15852","9114","14689","10191","15201","13871","13639","14134","12431","20760","12257","27156","14845","40244","15939","19328","11169","19570","6139","13376","5447","13406","4384","3589","2820","317","1012","2","63","0","0","0","0","20230903"
"202308","3호선","매봉","5","1","1914","830","6735","8884","16515","25396","19943","78108","14046","33457","12643","15243","12641","13438","13420","13121","14114","13150","16053","11566","18471","12212","21879","13706","39270","18326","65647","23290","21220","15697","15171","9490","15779","7930","9899","8101","3035","4137","364","1296","1","32","1","0","0","0","20230903"
"202308","3호선","무악재","22","2","2200","152","5989","1545","17001","3351","20183","5589","11985","3475","8246","3450","6782","3493","6216","4245","5620","4588","4978","5200","5083","6604","5246","8366","6564","11138","7121","16880","3421","14005","2563","8907","1943","7509","1467","6888","576","4758","86","1097","0","0","0","0","0","0","20230903"
"202308","3호선","불광","60","3","9926","1467","20181","5739","50936","11541","62127","32026","36002","26201","25885","22937","23641","23110","24514","25384","24068","28141","23739","26114","25760","28861","27828","33149","28249","39896","30890","61689","16508","46768","13662","28000","11262","25239","7724","21689","3214","12691","436","4280","1","0","0","0","0","0","20230903"
"202308","3호선","수서","203","3","4902","2292","12793","18093","36609","35391","45893","55474","30012","34579","31374","24170","25355","19881","31643","24589","29379","23026","21632","22953","33255","27410","35764","31051","46315","39458","51868","53465","24382","39367","23184","26954","16143","22912","15591","21456","7339","8501","596","2874","3","233","0","0","0","0","20230903"
"202308","3호선","신사","46","8","3931","1655","7163","18206","11429","43062","16591","101973","14964","132154","18022","65584","23269","47264","27379","41849","32175","46402","38701","42521","46822","38632","56475","41943","86041","49796","123746","63164","85667","33856","57845","17186","60340","13363","51098","10795","22352","7297","3179","3268","0","5","0","0","0","0","20230903"
"202308","3호선","안국","14","0","1923","1941","2771","23699","6527","88864","10061","118313","12458","79208","15817","57885","23558","58951","33508","50239","38815","47334","44855","43190","56916","35949","77545","33374","114588","31018","117956","27658","53041","13980","42548","7450","36154","6421","19973","5575","6093","3232","573","981","0","2","0","0","0","0","20230903"
"202308","3호선","압구정","64","2","3065","2400","8022","23799","15809","49833","23024","149250","19603","150957","23799","78550","30200","62519","36704","49161","41449","54321","48824","48382","58519","44897","69948","44686","96187","54015","139521","59861","93083","33247","71683","16782","54576","13005","41757","11419","12114","6031","1982","2029","1","184","0","0","0","0","20230903"
"202308","3호선","약수","124","2","6966","1171","10965","6454","26458","14445","38055","33584","27615","20936","18814","15292","17516","15219","19293","15241","19308","15505","17837","17250","19494","19161","21950","23330","26463","29294","32119","41993","19265","27694","15398","18253","15027","15872","11343","15235","5130","8459","861","3054","0","439","0","1","0","0","20230903"
"202308","3호선","양재(서초구청)","43","2","5113","2886","14575","40239","34259","107380","43857","228195","31745","114841","27976","53296","30362","42361","35280","39193","38489","43035","42816","38922","52257","38138","67788","42458","124800","59717","189853","75615","81876","49715","58136","31531","55785","27393","35451","24933","12497","13018","1242","3465","1","22","0","0","0","0","20230903"
"202308","3호선","연신내","205","16","26801","1914","49042","12565","120024","21837","138248","36292","80762","36745","54391","34709","50991","34759","56867","37726","49499","40058","45417","41273","46296","51322","56241","61971","51371","81127","47207","128786","34095","107406","27442","62717","23655","56321","19516","50571","9073","31502","1335","10201","1","12","0","0","0","0","20230903"
