"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202301","5호선","방이","3","0","2297","809","6735","3755","16210","7118","16452","23546","9882","12808","8762","8660","8135","7175","10003","10175","10629","9297","9204","10192","10624","10865","11487","11705","14886","17004","20274","20295","10198","16409","8324","8730","9741","7559","10386","6478","1939","4646","211","1059","1","7","0","0","0","0","20230203"
"202301","5호선","방화","25","0","4910","11","9896","3594","24618","4416","24527","10469","13594","6436","10498","5377","10471","5719","10652","6892","10118","7480","9131","8539","9087","9472","9629","11137","9983","12888","9670","20948","4403","18758","3416","11573","2445","10131","2106","9928","793","6068","168","2269","1","240","0","0","0","0","20230203"
"202301","5호선","상일동","32","0","8571","1213","26051","6727","68936","11019","50226","14838","29474","9127","22314","8076","19257","8292","20209","12130","18003","14129","16521","13701","17070","18843","18228","20760","20193","30421","18237","52484","9978","47994","7109","24836","4810","24415","3565","21362","1625","13664","369","6138","5","1201","0","0","0","0","20230203"
"202301","5호선","서대문","6","0","2658","1154","5487","13473","16412","60339","22148","158445","15684","43649","14657","19972","17635","16643","18208","16961","17956","19912","21178","16157","26071","14714","31678","15203","63711","17496","108619","24831","30879","14748","24329","9583","22254","9937","14948","7445","5993","4529","683","1425","3","38","0","0","0","0","20230203"
"202301","5호선","송정","30","0","3144","854","6982","3376","17677","5788","21559","10604","13315","6913","10100","5720","9421","6352","9660","7355","9376","8043","9318","8114","8770","9586","9689","10692","11439","12584","12331","19013","6626","15149","5093","9567","4276","9037","3420","8685","1700","5251","258","1866","4","17","0","0","0","0","20230203"
"202301","5호선","신금호","36","0","2495","334","6101","2370","18393","4953","26027","10713","14049","7066","8947","5717","8274","5598","8917","7270","8966","7515","8126","8046","7659","9912","8936","11447","9137","15196","9718","24383","7017","16397","4485","10177","3547","9580","2754","8645","1139","5451","191","1776","0","12","0","0","0","0","20230203"
"202301","5호선","신길","43","0","1397","239","3635","1535","14354","4025","22137","13028","9010","5701","4809","2662","4136","2993","4380","3011","4235","3651","3696","3647","3869","4212","4967","5586","7123","9156","11953","17976","4300","11262","2858","8573","2766","8312","1986","7713","1296","4916","211","1551","0","25","0","0","0","0","20230203"
"202301","5호선","신정(은행정)","62","8","11123","713","20650","3710","58532","6391","72388","12544","34947","8655","19512","7410","16657","7618","17293","9233","15798","10432","13544","11835","12368","15210","13549","19689","15142","26060","15347","45462","7967","34577","5639","21505","4721","21045","3840","19604","1683","11998","237","3694","2","54","0","0","0","0","20230203"
"202301","5호선","아차산(어린이대공원후문)","3","0","7974","1426","15225","7799","36808","9367","54512","21333","30847","16042","20136","15733","17997","16343","21458","17508","22060","18799","21201","18445","20490","21507","24085","25127","23965","32647","25089","50429","14332","36302","11416","21690","10594","19230","8444","16977","2946","10519","522","3157","3","32","0","4","0","0","20230203"
"202301","5호선","애오개","24","0","2047","553","4624","4057","16187","7447","24174","23886","11606","12557","7923","6463","8223","5686","8902","6285","9394","7490","8323","7565","9158","7706","9328","8549","13190","12637","20421","20893","7187","12983","5178","8013","4304","7322","3136","7148","1109","4437","147","1863","1","314","0","4","0","0","20230203"
"202301","5호선","양평","1","0","1998","575","6209","2821","22800","8101","27871","34767","12140","12966","7299","5523","7177","5014","7632","5383","8149","5994","7050","6118","7581","6801","8518","8220","15410","11932","29212","21824","8285","15726","5101","10324","4333","9402","3101","8815","1460","5209","195","1647","0","16","0","0","0","0","20230203"
"202301","5호선","여의나루","2","0","853","1479","2133","10423","4678","34842","8206","68672","4482","26312","4025","16411","5431","15483","7146","15867","8358","17514","11385","17596","14616","17156","21086","16386","43835","15985","59731","16026","23321","8081","22460","4712","12905","3501","7770","3011","2484","1813","223","589","2","2","0","0","0","0","20230203"
"202301","5호선","여의도","5","0","1829","3048","3431","25847","8521","137421","12083","216123","9912","81386","10697","32367","16538","30929","17500","28897","23196","31731","29420","26274","38503","23844","51411","24630","137938","28592","171977","36239","67955","16728","57013","8455","47593","7483","28636","6157","9781","3673","1236","1818","0","18","0","0","0","0","20230203"
"202301","5호선","영등포구청","3","0","916","558","2189","1796","6764","5762","9892","23092","4945","9368","3741","4333","4113","3697","4404","4109","4803","4210","4775","4495","5555","4447","6340","4533","9799","6033","19614","10998","6161","5920","4182","3528","4039","3304","2739","3090","1364","1927","194","539","3","6","0","0","0","0","20230203"
"202301","5호선","영등포시장","3","0","2277","889","5460","4439","21334","12210","32215","35677","13995","20180","9735","14870","10191","14386","12482","17706","12803","20914","13866","17356","17858","14596","23173","13899","28087","17908","38153","31277","15675","18989","11162","11734","10010","11044","7301","10179","3185","6379","460","1648","9","15","0","0","0","0","20230203"
"202301","5호선","오금","8","0","1042","289","2545","2169","6793","5787","6917","18408","4339","6781","4025","3662","4122","3244","4701","3481","4723","3290","4386","3486","5089","3744","5759","4787","9439","5489","13724","7043","4205","5911","3172","3423","2826","3012","2144","3429","722","2266","75","724","2","3","0","0","0","0","20230203"
"202301","5호선","오목교(목동운동장앞)","0","0","4838","1521","13541","7510","43724","24461","52853","62103","27394","49837","20416","30316","22190","28420","25620","28160","27523","31039","28594","31275","30867","32275","37818","36315","48572","47897","64366","70781","34531","46617","36612","25983","28648","22429","22632","20169","7717","11495","975","3389","5","22","0","0","0","0","20230203"
"202301","5호선","올림픽공원(한국체대)","0","0","935","819","4826","3072","9533","3950","10464","8090","7260","5384","6536","4519","6362","4168","6814","6085","6851","6251","6423","5804","7249","6918","7996","7267","8985","9632","8966","9726","5398","7173","3820","4342","3875","4191","4724","3595","1390","2756","86","724","2","3","0","0","0","0","20230203"
"202301","5호선","왕십리(성동구청)","9","0","1592","556","1836","2511","5147","5389","7962","16437","4650","8620","4092","6674","4756","6767","5433","7258","5747","8367","6314","8060","7148","8059","8701","9048","9833","10993","13995","16322","7901","9335","7059","5191","8153","4430","6819","3732","3154","2313","575","1659","4","264","0","4","0","0","20230203"
"202301","5호선","우장산","0","0","6081","720","19446","3841","50607","7642","53762","17472","28371","14070","21987","12017","21220","12331","22994","15866","21873","18417","19047","19253","19754","21698","20141","25175","21219","32210","18335","49954","11338","40687","7977","23765","6592","21662","5358","21771","1877","12681","270","3332","2","39","0","0","0","0","20230203"
"202301","5호선","을지로4가","0","0","391","576","746","5851","1485","15948","2398","41654","2486","17414","3179","10903","5157","10949","6262","10157","7771","9267","9627","8835","11124","7379","13066","6614","24510","6271","36213","6464","13698","3241","8452","1876","7170","1826","4894","1203","2221","813","251","375","0","3","0","2","0","0","20230203"
"202301","5호선","장한평","25","0","6715","826","15944","10214","48064","19354","69121","61900","36103","26990","21236","18457","19555","17366","21075","17718","21135","18690","20581","17701","21765","20950","27960","25010","37359","35606","57057","61703","23416","43043","14235","25583","11206","23604","8515","21209","3766","13514","619","3727","0","191","0","1","0","0","20230203"
"202301","5호선","종로3가","34","2","1414","477","1968","4770","2820","12230","4244","37683","4781","31837","6496","26883","9865","31237","15918","31657","18587","31714","23139","27237","28814","24739","34862","24332","43248","26213","55936","29865","32354","16180","30720","8126","34755","6333","28874","4532","14264","2992","1820","1086","34","34","0","0","0","0","20230203"
"202301","5호선","천호(풍납토성)","67","1","5883","1730","10345","12341","25034","17110","32789","37395","20421","33298","19563","25773","22583","25956","25820","27328","27917","30507","29970","31600","34614","31644","40603","33991","48446","38850","50995","52690","34693","38234","31824","21036","23828","18468","19190","15745","9530","9797","1833","3045","30","43","0","0","0","0","20230203"
"202301","5호선","청구","0","0","1421","183","2165","1676","5679","3135","9887","12730","5971","7351","4933","3992","5065","3402","5039","4019","5058","4336","5192","4464","5035","4899","6637","5320","7678","6803","12768","9933","6724","6757","4366","4214","3549","4093","2977","4115","1370","2488","199","696","3","11","0","0","0","0","20230203"
"202301","5호선","충정로(경기대입구)","21","0","839","203","2025","1628","5645","12517","8241","32579","4643","9871","3692","3902","3834","3150","4255","3303","4652","3927","4990","3893","5298","3820","6101","4048","13800","5536","27069","8229","6685","5682","4611","3621","4250","3784","2774","3878","1115","2322","183","586","2","71","0","1","0","0","20230203"
"202301","5호선","하남검단산","15","1","3261","9","8133","2770","20492","4050","16768","7884","11069","7864","9173","7987","7940","8298","8944","10314","9385","9966","9121","9093","10208","11585","11254","10070","12225","12508","11617","15453","7217","15382","6447","9665","6132","8677","4627","7818","988","5336","105","2716","5","39","0","0","0","0","20230203"
"202301","5호선","하남시청(덕풍?신장)","8","0","4658","149","10071","3099","22509","5031","20860","11035","13979","6917","11795","7151","11917","7912","12665","8188","11895","10603","10947","10215","11247","13307","12053","14232","12296","13984","13353","21374","7323","20341","5394","11484","4259","10898","2973","10595","1220","6616","254","3217","6","23","0","0","0","0","20230203"
"202301","5호선","하남풍산","2","0","1720","162","4980","1754","9132","5508","10248","13993","6243","9445","5663","5500","5750","4887","6099","4857","6088","6056","6306","5492","7064","5634","7620","7351","10387","6575","12964","10329","5309","9538","4040","5156","3966","4420","2198","5127","621","3039","171","1360","5","14","0","0","0","0","20230203"
"202301","5호선","행당","11","0","3397","637","10101","2325","26773","4035","40285","8192","20396","6276","13199","4991","11449","5793","11920","7038","11118","7730","9328","8663","9495","10631","9333","13000","10166","17913","9988","30837","5811","20546","4612","12487","3605","12102","2697","10682","1003","6321","171","1954","2","16","0","0","0","0","20230203"
"202301","5호선","화곡","260","4","20300","1441","36509","8891","104052","12704","138563","26348","68893","22473","42127","17202","38234","18601","39567","22649","37838","26652","32822","29843","31151","35928","34275","47105","35565","63278","35782","116204","21652","88075","15623","50926","13702","48954","10514","41890","4642","26071","632","7927","13","44","0","4","0","0","20230203"
"202301","6호선","고려대(종암)","8","0","3069","721","6741","4000","19034","8780","25589","22178","13840","13995","9340","7572","9028","7075","10892","8110","12381","10031","10413","8027","11224","9022","14895","11059","19878","13677","18467","21538","8243","17351","6054","10696","5810","10420","5031","10753","2328","7682","430","2335","2","44","0","1","0","0","20230203"
"202301","6호선","공덕","86","0","4058","2036","7260","9071","17496","33468","27415","95507","19456","46916","16554","21691","18096","18090","20604","18922","21685","18885","22560","19126","26346","18770","29243","21384","51887","27316","82403","38843","33887","24958","26285","14820","25002","13807","19355","12638","9466","8674","1165","3645","5","135","0","1","0","0","20230203"
"202301","6호선","광흥창(서강)","2","0","2636","1288","6466","4442","16790","11900","24017","34377","14909","17554","10824","11015","11809","9110","13341","9528","12158","9763","11427","9995","11665","10957","13199","11646","20496","14255","30160","21782","12718","16759","8659","9867","7245","9405","5210","9261","2168","5592","322","1666","4","19","0","0","0","0","20230203"
"202301","6호선","구산","6","0","4829","190","10001","2119","27706","2800","35360","5803","17895","4721","11941","4544","10773","6020","11434","6658","10469","7414","9260","7478","9548","9528","9951","12433","9663","13489","8381","19988","5199","19473","4074","10070","3838","8945","3266","7844","1114","5069","191","1656","3","16","0","0","0","0","20230203"
"202301","6호선","녹사평(용산구청)","10","0","866","455","1731","3258","4044","7288","6572","16308","4997","8182","4175","6381","4538","6248","5303","6542","5833","7383","6062","7112","7278","7505","9676","7755","12114","9557","16521","11118","9453","7798","8023","4669","8193","3834","7394","3478","3849","2324","541","719","8","8","0","0","0","0","20230203"
"202301","6호선","대흥(서강대앞)","11","0","2126","835","4812","3297","13468","8621","20135","27154","12723","17149","8893","11461","9183","10455","11564","11741","12300","12354","11350","10650","12647","11290","13829","12329","19387","15724","22114","22580","11098","14828","8519","9111","8987","8230","8552","8212","3238","5803","427","1679","2","16","0","0","0","0","20230203"
"202301","6호선","독바위","2","0","2014","180","4221","869","12266","1291","11909","2238","6119","2334","4112","2607","3930","2347","4208","2799","3851","2691","3278","2999","3233","3652","3410","4792","2993","6072","2658","11212","1658","9821","1072","5638","762","4939","545","4925","216","3354","61","1129","0","3","0","0","0","0","20230203"
"202301","6호선","돌곶이","7","0","5441","1126","12662","3464","35377","5347","39413","16389","19860","13000","12998","10271","11288","8009","14401","8937","16656","9449","13534","9827","11861","12544","12122","15003","13570","19396","13776","31073","8496","26731","5777","14924","5064","12477","3962","12687","1689","7495","239","2693","0","18","0","0","0","0","20230203"
"202301","6호선","동묘앞","125","1","4243","846","3857","3330","7976","6040","12744","19927","10350","16706","9269","13006","11408","13355","14217","13936","14730","14601","16466","14700","18959","13977","20698","12827","20586","13111","19676","16272","9957","12420","7770","8370","6409","8080","4761","7744","2416","7231","382","1707","1","91","0","0","0","0","20230203"
"202301","6호선","디지털미디어시티","95","5","5266","2201","13720","9752","42893","27857","48773","69563","25992","29315","16112","11593","14047","10142","14932","11310","14155","12339","13512","12834","14951","14677","18224","19615","32512","26928","46635","45406","19724","33481","10182","19724","8031","18498","5720","17444","2446","10497","522","4084","2","30","0","2","0","0","20230203"
"202301","6호선","마포구청","5","0","6216","1923","11769","6273","34296","12893","51284","32914","30527","17109","19740","12200","17902","11404","18329","14475","19003","15635","17875","14618","18191","17655","20188","18675","25311","24846","35384","39476","15508","29563","11153","20319","10350","17027","7596","17348","3410","10711","569","2968","4","32","0","0","0","0","20230203"
"202301","6호선","망원","0","0","4991","1037","9079","4465","22443","8554","34236","30503","21607","27041","15559","19778","15928","23940","19672","26886","21169","29764","22056","27995","24270","30933","26659","30925","31040","36106","39166","46484","25611","32093","21764","16733","20553","14208","16483","12431","7938","8854","1074","2197","16","28","0","0","0","0","20230203"
"202301","6호선","버티고개","0","0","644","286","1606","1166","4425","2100","7285","4730","4281","2883","2922","2356","2737","2066","2911","2432","2863","2686","2701","2889","3250","3250","3259","3649","4022","4462","5164","6135","2809","4953","1730","3105","1521","2980","1133","2709","411","1894","86","494","0","39","0","0","0","0","20230203"
"202301","6호선","보문","22","0","3329","749","6458","2999","19661","6312","31456","16626","15787","9502","10046","6621","8982","6338","10167","7095","10529","7658","9667","6865","9421","8826","11149","9783","12392","13735","16096","22102","7634","16709","5781","10744","5482","10093","4197","10740","2369","7486","410","2351","4","18","0","0","0","0","20230203"
"202301","6호선","봉화산(서울의료원)","11","1","4367","860","13748","2129","43996","5417","35963","12317","17570","7118","12733","5902","11523","6124","11853","7721","11277","9248","9562","9056","9177","11193","10011","13372","11615","18573","10681","29688","5506","28289","4033","15640","3440","13278","2746","12954","1202","8050","147","2844","7","179","0","0","0","0","20230203"
"202301","6호선","불광","9","0","1358","441","3574","1291","10148","2439","12175","6291","6574","6289","5398","4933","6167","5219","6923","5701","7366","6723","7853","6666","9115","7329","9771","7610","9497","9031","8901","13989","5317","10487","4557","5682","3915","5057","2194","5011","992","3308","188","1045","6","9","0","0","0","0","20230203"
"202301","6호선","삼각지","1","0","1287","678","2525","5205","7253","13136","12077","26305","8032","11003","5802","7649","7422","7346","8470","8096","9866","8523","10376","7983","11868","7655","14775","8118","20623","10255","26628","13327","11694","8646","8576","5801","8423","5457","6542","6128","3384","3656","562","914","6","12","0","0","0","0","20230203"
"202301","6호선","상수","53","1","5142","935","5981","2981","9194","6163","13662","22549","9301","20434","7049","15373","7761","16209","10321","18169","11703","19378","11598","18542","14193","17766","16245","20669","21039","25238","26518","33183","18879","22366","17777","13408","19937","10513","20371","9530","14218","7332","2636","2323","38","34","0","0","0","0","20230203"
"202301","6호선","상월곡(한국과학기술연구원)","13","0","4355","583","7934","1528","20606","2781","26426","11002","14295","6006","9203","4728","8492","4515","8898","5785","8358","5878","7694","5950","7232","7767","7633","9453","7972","12446","9087","18426","5386","16445","3040","9390","4215","9006","2353","8174","1184","5873","160","1853","0","17","0","0","0","0","20230203"
"202301","6호선","새절(신사)","17","0","9411","467","17314","3875","47618","5561","59074","11218","29488","8855","19069","7947","16579","8935","18002","11359","16920","13277","14796","12984","14131","17771","15360","20136","15269","27681","13933","45495","8947","37847","6018","22209","5205","20071","3667","17920","1540","12259","301","4156","3","116","0","4","0","0","20230203"
"202301","6호선","석계","878","9","7598","1643","16996","4446","44017","5955","50829","11377","26365","8738","19007","8624","16590","10510","17049","12255","17152","13438","15110","14302","13998","18407","14153","24027","14688","29846","13833","48925","9758","41298","7344","22898","6746","20125","5607","19014","3241","12393","662","3685","8","29","0","0","0","0","20230203"
"202301","6호선","신내","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20230203"
"202301","6호선","신당","78","0","5108","941","3953","6125","5873","10773","10057","31103","7769","20347","6839","12661","8242","10342","11252","9293","10658","11220","10702","8646","11906","8508","15153","10258","18650","12693","24176","17855","14692","16191","12685","8270","13910","6807","14742","6698","5192","7819","1139","1917","6","26","0","0","0","0","20230203"
"202301","6호선","안암(고대병원앞)","2","0","1444","1312","3173","6945","8451","14187","11766","30054","9939","32014","10528","17974","12776","12826","14084","15507","14229","16963","16281","14402","19941","12544","24745","12049","37410","14450","27160","19121","14542","15077","12140","9347","12707","9367","11822","9774","8010","6579","1248","2704","5","114","0","4","0","0","20230203"
"202301","6호선","약수","1","0","1096","239","1646","2089","3863","4878","6368","15537","5103","7866","3905","4795","4124","4626","4963","4530","4902","5112","4992","4465","5437","5190","6183","5379","8142","6963","12296","8791","6336","5064","4448","2933","4844","2704","3781","2433","1815","1529","335","520","2","3","0","0","0","0","20230203"
"202301","6호선","역촌","10","0","1825","243","4948","1630","14524","2368","16050","7259","7956","3563","5631","3313","5085","4021","5764","4634","5421","4923","4977","4945","4562","5771","4669","7672","4952","9736","5169","16364","2891","13454","2043","7293","1707","7463","1394","6235","563","4277","55","1312","0","4","0","0","0","0","20230203"
"202301","6호선","연신내","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","2","0","2","0","1","0","5","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","20230203"
"202301","6호선","월곡(동덕여대)","13","1","5913","723","11310","3387","34809","6706","44110","22298","23165","15210","15635","10743","14902","10071","15968","11463","15588","12285","14296","13240","14705","15408","16058","19122","17622","23381","23767","38178","11713","30387","8102","17766","6695","16555","4553","14960","2335","10007","399","2966","2","31","0","0","0","0","20230203"
"202301","6호선","월드컵경기장(성산)","1","0","670","1051","2269","3166","6900","3956","9317","7556","4443","6253","4360","6911","5641","7410","6226","8481","7251","9682","8746","10082","10814","9027","11393","7796","9591","7666","9307","10470","5419","7622","4228","4543","3920","3561","3141","2900","1301","1651","184","430","0","2","0","0","0","0","20230203"
"202301","6호선","응암","33","0","9998","1303","23664","5475","63614","8260","82545","15390","42390","12142","26823","11901","24289","13594","25652","15897","24350","17713","21329","20558","20462","25887","21877","30487","21447","42472","21083","71481","12765","58156","9844","35611","8149","29681","6437","27516","2662","18339","358","5552","6","42","0","0","0","0","20230203"
"202301","6호선","이태원","73","0","4876","1274","5529","6794","7800","9613","11971","22519","9962","19616","8185","15855","9990","14262","11233","15961","12812","16267","14901","16188","17184","17090","21309","19129","26450","22467","31561","26011","22658","20326","18361","13195","19014","11200","16076","9868","9961","7413","1497","2831","19","38","0","0","0","0","20230203"
"202301","6호선","증산(명지대앞)","34","0","7015","521","13337","3602","35083","4583","45061","8839","24647","6957","15920","6400","14258","7691","14321","9122","13720","10319","12205","11817","11952","14695","12658","17928","12473","23074","12096","39712","7032","31702","5046","18248","4126","18304","3202","15901","1540","9673","273","3179","5","27","0","0","0","0","20230203"
"202301","6호선","창신","15","0","2286","362","4463","1621","12704","3276","15714","5037","8337","3722","5333","2656","4467","2421","5230","2848","4449","2963","3461","3082","3509","3866","4191","4318","4499","5740","4050","9032","2222","7054","2064","4585","1490","4345","1000","4565","503","2801","98","840","0","3","0","0","0","0","20230203"
"202301","6호선","청구","11","0","1668","405","2300","2230","6057","5413","9243","20078","5602","10522","4153","4253","4414","3834","4281","3675","4557","4416","4841","4015","4852","4422","6170","4780","6913","5850","12337","6883","7532","5008","4288","3290","3600","3129","2945","2940","1388","1951","229","730","1","4","0","0","0","0","20230203"
"202301","6호선","태릉입구","7","0","4076","675","6311","2262","16678","3294","20761","7298","11010","5761","7969","4530","7612","5362","8147","5814","8059","6940","7444","7256","7520","8121","7868","10697","8356","13219","8878","22041","5326","19161","4101","9819","3776","9559","3090","8572","1570","6927","346","2942","4","20","0","0","0","0","20230203"
"202301","6호선","한강진","1","0","627","643","1242","7518","2848","18977","4877","36254","4114","25409","2997","16573","3869","16705","5299","17120","6721","21201","9182","15524","13847","16414","22872","17886","30015","19095","36858","22556","23467","10975","19639","3252","17981","2720","30262","2052","3810","1668","454","1063","4","108","0","6","0","0","20230203"
"202301","6호선","합정","28","0","3636","1092","5090","5972","10853","14446","18342","40888","13054","27838","10238","17217","12025","18220","14944","18993","17183","21744","18983","19569","21666","20204","23808","23322","31274","29533","46571","40920","29343","25332","26811","13180","30644","11434","26355","10001","14596","7509","2435","2284","20","38","0","0","0","0","20230203"
"202301","6호선","화랑대(서울여대입구)","34","0","5550","792","19205","2337","55108","5331","50375","10631","23456","7107","16259","6287","13453","6207","14315","7480","15666","8561","11523","8322","12099","11083","13100","13013","13517","19202","11723","32743","5978","30093","3816","17044","3734","15322","2743","13608","1114","9632","113","3447","2","23","0","0","0","0","20230203"
"202301","6호선","효창공원앞","15","0","2193","512","5018","3041","14165","6751","24176","20920","13748","11217","9033","6333","8449","6002","9006","7015","9133","7549","8448","7509","8809","8157","11038","9890","13892","11689","22066","18530","8882","12640","5951","8176","5183","7459","3981","6710","1994","4891","342","1830","3","14","0","0","0","0","20230203"
"202301","7호선","가산디지털단지","547","0","6370","5625","8128","26839","21067","116344","23527","363313","17485","206339","15821","57533","20679","32602","27574","31408","32430","33404","39550","30189","50423","27061","73668","25218","192314","26820","293222","31349","116907","23107","65546","13067","50915","10955","27406","9590","11104","6826","1447","2570","2","24","1","1","0","0","20230203"
"202301","7호선","강남구청","17","0","1675","1659","3551","13006","6151","30355","8651","101721","7495","100364","8202","38341","10342","22372","12556","19720","15481","20713","19660","17280","24376","15093","28800","15434","46318","17591","86968","19215","51209","12220","31417","7440","31488","5988","22638","4997","9203","3548","1693","1682","6","10","0","0","0","0","20230203"
"202301","7호선","건대입구","69","1","3471","1043","4447","7072","11276","17716","17856","30883","14341","27419","12598","21309","14283","19991","15744","20733","17853","23958","19961","22676","24574","22754","27279","23632","35745","29354","33920","39108","23405","25405","25125","14422","21401","11780","18818","9951","10232","5965","1627","2896","17","197","0","0","0","0","20230203"
"202301","7호선","고속터미널","25","12","1029","2522","2679","19607","10180","33216","16317","46316","22420","35423","22879","27170","26860","26779","27831","23994","28546","26817","31756","23888","37520","19824","41930","20099","55358","21119","52382","23057","33304","14999","33638","8591","30846","8395","23623","5163","7515","3006","931","697","15","7","0","0","0","0","20230203"
"202301","7호선","공릉(서울과학기술대)","23","0","5565","785","12729","3593","33444","7489","37911","19731","21906","13840","15957","10435","15394","10441","17117","12969","17002","13474","16080","14267","16438","16993","17575","20759","19030","24723","20490","37165","11500","34511","9149","18884","8464","16587","7502","16007","3946","10773","634","3929","10","24","0","0","0","0","20230203"
"202301","7호선","광명사거리","165","4","17812","4525","27599","10557","70756","14386","81847","22227","42680","21471","28662","21650","27411","25422","30239","27662","29968","32013","30053","31804","30938","35215","34517","38451","34813","49681","31615","75980","21276","59814","15375","32776","11763","28550","8765","23998","3614","14738","550","4161","10","40","0","0","0","0","20230203"
"202301","7호선","군자(능동)","42","0","7375","791","12701","5927","32665","8198","53600","26997","36914","16611","20128","10822","17056","11169","19124","11887","19022","13384","17980","14763","18702","17252","21771","20253","26449","25348","33589","40140","19337","32899","15475","19206","15290","17747","12510","14926","6346","9494","1221","3341","11","57","0","15","0","0","20230203"
"202301","7호선","남구로","53","2","15488","1589","14008","7790","26570","28259","33374","91311","22241","44897","15192","19689","14249","15915","15436","13820","15322","15841","14907","14254","16797","16343","20385","22784","42246","27354","69108","29245","31023","21945","16926","14314","11863","16639","7505","13897","3553","7678","487","1845","4","14","0","0","0","0","20230203"
"202301","7호선","남성","5","0","5426","868","12228","3098","34072","5584","53036","12033","31956","10411","18120","9144","15888","9341","16049","10909","15992","11655","13945","12701","13247","15709","13152","18619","14136","24465","13330","39592","7848","30471","6608","18491","6434","16536","4399","15185","2025","9423","342","3045","9","28","0","0","0","0","20230203"
"202301","7호선","내방","3","0","1946","1429","6387","9757","16297","21268","26281","77997","19039","45750","13771","19871","13738","14626","15951","14915","17781","17147","18379","16093","20483","15892","23837","16670","37843","21497","67365","30067","25657","19789","17840","11993","16678","10370","11651","9135","4046","5774","638","2508","2","205","0","3","0","0","20230203"
"202301","7호선","노원","45","0","6683","2104","13844","5701","35851","11806","36256","43087","25590","40688","25607","30562","28715","31186","31207","33051","32271","37811","34211","37063","37904","37146","40133","38736","42248","44290","45716","57189","28865","49643","28697","23043","23082","18665","19774","15947","8952","10874","1660","3815","24","28","0","0","0","0","20230203"
"202301","7호선","논현","25","0","2668","1069","4043","13303","7389","38495","12063","98219","10708","85656","9864","34078","11491","20430","13898","20263","15212","20994","19425","20416","23878","18373","28709","20061","52934","24179","93348","31113","51690","17782","32176","9781","33878","8340","31341","6586","15998","4682","2915","2090","23","24","0","0","0","0","20230203"
"202301","7호선","대림(구로구청)","44","0","9895","800","7843","3729","13093","5868","20267","16591","16172","12541","11690","16398","12821","19921","14174","16484","15529","15199","16332","15023","17443","16343","17333","17385","18845","22351","19191","23249","13053","15245","9852","10447","8547","11768","6876","10023","3540","4780","482","1157","8","13","0","0","0","0","20230203"
"202301","7호선","도봉산","44","2","4401","788","15224","4572","46617","6314","36971","8869","18963","9394","11620","10829","10583","10113","10643","10947","10250","10824","9467","10437","9818","12562","10593","14681","9980","18985","8892","31348","4468","36714","2958","21415","2407","18083","1886","15828","697","10943","138","4438","5","140","0","9","0","0","20230203"
"202301","7호선","뚝섬유원지","4","0","4319","404","8057","3410","18533","4979","27760","10828","19304","9479","10718","8652","9522","8531","10510","10593","10683","14598","11625","15332","13822","14507","17490","13285","16007","16919","13569","23991","7659","17832","6452","11726","5396","11122","3867","9817","1798","5191","279","1663","4","21","0","0","0","0","20230203"
"202301","7호선","마들","16","1","9367","1297","23216","2812","58311","5453","58019","9905","28956","9184","20396","9046","18848","10161","19900","11943","17824","13270","15892","14777","15245","17531","14441","21464","13501","27264","12308","42935","7250","45622","5234","24673","3654","21026","2838","20061","1293","13463","141","4025","3","37","0","0","0","0","20230203"
"202301","7호선","먹골","8","0","7308","600","11695","2778","32295","5247","42427","14611","23718","8859","15482","7962","14199","8598","15247","10901","14808","11421","13044","11771","13054","14832","13439","18281","14283","23801","14929","35740","9243","31927","6831","18561","5806","16554","4340","15025","1798","9138","377","2854","1","193","0","0","0","0","20230203"
"202301","7호선","면목","42","0","11689","658","20584","5154","51837","7767","65475","19776","37783","13626","22416","12675","19437","12750","20755","14228","20178","15882","17744","17468","17055","21623","19027","27659","19637","32651","19596","48409","14232","46474","8497","26908","6362","23416","4632","22498","2138","12969","298","4411","3","21","0","0","0","0","20230203"
