"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202302","2호선","강남","202","3","9155","10945","17058","48336","35821","139749","59164","285458","50214","303328","50283","150366","68578","110182","83958","106252","101006","121993","111987","106388","138053","100523","162058","108611","236104","137401","306974","185154","207605","113812","162708","57634","189032","45975","176734","38379","85156","23201","14660","7234","5","150","0","1","0","0","20230303"
"202302","2호선","강변(동서울터미널)","21","2","7696","2034","23866","18226","70316","20619","112239","39531","82142","34974","64834","35575","58080","33985","54572","38315","50373","42763","46887","46786","47253","54766","49064","61180","52604","75468","57460","105988","40132","79306","32055","51495","25494","43589","16448","39188","6971","21600","1003","5495","1","72","0","0","0","0","20230303"
"202302","2호선","건대입구","232","4","14737","1582","19523","14795","46839","22328","86193","55099","58638","48660","35170","38232","34963","45622","41130","52998","44981","57510","46676","57981","51093","63886","59672","76495","70340","102177","84655","152372","63166","107631","65016","60287","74547","54902","78454","47804","49478","28342","8072","10433","6","816","0","0","0","0","20230303"
"202302","2호선","교대(법원.검찰청)","20","1","2387","6459","10296","22505","22148","50448","34804","148647","28673","135445","25864","65464","31524","60325","35426","52612","43586","54898","52244","48152","56680","45739","59415","45985","95470","61917","134800","73335","67353","44667","53085","25069","56306","22211","45153","20763","17614","11052","3245","3247","1","40","0","2","0","0","20230303"
"202302","2호선","구로디지털단지","246","12","32814","4617","47827","18069","128641","74520","178810","225060","109284","140844","63897","58903","58568","42813","64474","46422","64111","57974","59439","56897","63117","63347","75176","75714","127683","102804","210730","153552","101556","139106","63919","83832","56135","81772","42995","77440","20359","47360","3327","13370","1","357","0","0","0","0","20230303"
"202302","2호선","구의(광진구청)","45","3","11805","1485","23268","17580","60767","13724","109768","37034","66744","22331","34533","18188","30368","19571","31400","22401","30379","24873","27754","26731","28551","33865","36982","39149","35856","53848","42786","89442","22431","66617","17409","42046","16248","40804","14899","37554","8141","22081","1296","7150","3","131","0","0","0","0","20230303"
"202302","2호선","낙성대(강감찬)","36","0","10131","2074","22952","8761","74366","14415","122371","35677","79271","29069","42657","23671","36465","22046","38807","25555","38288","26960","33648","29164","32611","35094","36767","40518","42476","54879","47691","93645","26472","86175","20943","52652","19396","48810","15633","50208","8105","31121","1364","9438","2","178","0","0","0","0","20230303"
"202302","2호선","당산","15","2","5684","2767","14376","10873","39954","25501","52297","74833","31810","33966","22254","18144","22440","16941","23413","18891","22608","21217","21533","21066","22244","23968","25929","29567","40447","42875","58799","70208","25353","49171","19326","30803","19315","31113","16941","27950","8353","18807","1407","4430","2","139","0","0","0","0","20230303"
"202302","2호선","대림(구로구청)","548","23","29583","3314","27226","9618","59197","20005","87616","52448","58173","32908","34893","28978","33392","31867","34000","30679","32835","31807","31547","32273","32370","38971","35596","46524","42198","56373","50893","64484","25754","52355","18951","35803","14493","44061","10802","40925","5174","20603","854","5466","1","187","0","1","0","0","20230303"
"202302","2호선","도림천","0","0","301","417","1053","867","3112","2786","3650","5512","1970","1760","1992","1541","1552","1325","2336","1875","1573","1574","1876","1808","2052","1727","2517","2063","2730","2141","3406","3074","1734","2684","852","1646","740","1487","454","1244","172","908","32","244","1","4","0","0","0","0","20230303"
"202302","2호선","동대문역사문화공원(DDP)","221","7","4686","1232","3772","7176","6293","15951","12380","40858","11054","28466","12271","23661","14309","25168","16344","24891","18729","25084","22150","24508","26177","23343","29871","21664","38096","23498","43106","27926","25684","25519","19676","17393","21045","15071","15885","13424","8292","8479","1588","2944","3","130","0","0","0","0","20230303"
"202302","2호선","뚝섬","8","1","2667","2010","6911","14158","15923","34342","23200","131674","16220","89581","13591","39521","15476","31329","18996","32966","23282","34299","27413","30142","33337","30313","42249","31282","67293","34493","127824","42165","61728","25405","40990","13442","38342","11614","26175","10300","10535","7086","1526","2655","3","62","0","0","0","0","20230303"
"202302","2호선","문래","6","0","3725","1824","12215","10212","40271","33706","46615","122816","25861","58514","18635","25185","19036","22873","22640","24693","24113","25959","24119","24150","27570","25000","33366","29214","56892","36362","104949","56143","38879","40357","26425","21218","28283","18231","22156","16523","10823","10788","1799","3196","4","82","0","0","0","0","20230303"
"202302","2호선","방배","1","0","2204","2528","8276","11412","19277","22963","28863","66210","23508","41752","17662","23352","18979","18973","20470","19598","21969","22703","22829","21120","24795","20951","29809","22177","39217","28328","60652","33498","27107","26114","19291","16338","18739","15387","14615","15502","6185","8887","1043","2599","0","13","0","0","0","0","20230303"
"202302","2호선","봉천","47","1","13542","1436","25295","6026","75665","9724","116314","23599","71366","19556","38788","17825","31742","20972","34538","22355","33760","24652","29196","27517","27771","34946","29495","39902","29120","52057","31626","81291","19240","73424","15635","44162","13825","40364","10609","39295","4816","24043","937","7724","1","447","0","1","0","0","20230303"
"202302","2호선","사당","74","6","11299","4016","24270","31796","68374","39282","92291","61584","73104","49372","46848","42102","42779","55523","49282","55927","51211","51871","57226","50437","60011","60834","62441","80276","74349","117761","91684","163781","64188","118925","61534","68386","67582","63274","66279","58916","36251","36701","5786","10769","2","626","0","0","0","0","20230303"
"202302","2호선","삼성(무역센터)","136","0","4341","4964","6479","38992","12346","129484","17387","329602","18889","232387","21775","111987","32558","84568","41553","76166","57081","81538","72224","71399","94831","59614","121671","55129","208768","57018","307149","60631","155867","32505","115935","16984","100797","14547","62278","11116","19348","6294","2558","3451","1","1060","0","0","0","0","20230303"
"202302","2호선","상왕십리","34","0","5062","573","12234","5808","36184","10654","60404","31239","34325","16863","20252","12466","19179","11655","19716","13924","19337","14622","17942","15937","18136","18331","19881","21304","23896","30439","26178","50964","17365","34956","11498","22076","10046","21153","7168","19596","3019","12300","443","4008","0","39","0","0","0","0","20230303"
"202302","2호선","서울대입구(관악구청)","4144","29","25221","2231","37523","11804","116820","21617","169578","56411","117115","54946","66866","44753","57926","44510","62703","48037","67644","52911","60802","54629","59487","61909","66705","72993","73622","98670","84959","158218","51814","141170","43767","81816","46026","75947","41543","73520","22184","45700","3563","17585","0","2953","0","0","0","0","20230303"
"202302","2호선","서초","23","0","1678","4902","7889","19117","16495","44800","26644","110222","26334","88896","20042","40991","26882","33548","25127","24915","32640","28779","34071","24786","41504","20232","43610","22143","70327","25372","95135","27036","44904","19210","30790","10648","29986","10302","20389","9943","6084","5584","901","1455","0","7","0","0","0","0","20230303"
"202302","2호선","선릉","87","5","4531","5797","9777","37993","18022","104965","30135","271378","29486","216741","32601","104807","42779","62566","51656","58086","60082","64262","71853","53269","90319","46663","115261","46206","187001","51142","290677","58144","145601","36194","93336","21156","88227","18250","71433","16457","27275","9922","4248","4334","1","143","0","1","0","0","20230303"
"202302","2호선","성수","45","2","4923","3974","8458","28782","20015","70373","29012","262860","22825","151899","20385","69181","23685","53918","28998","58933","36105","64889","43378","60496","53463","59479","70643","57919","127988","61167","240503","68496","115673","41273","80581","19581","74647","15700","53936","13678","22363","10805","3422","5524","4","841","0","0","0","0","20230303"
"202302","2호선","시청","73","0","835","1479","1676","15878","4870","61844","7318","209361","10401","82993","14573","27752","20866","25241","20573","24911","25735","26825","30981","25940","38131","24020","46144","19709","92605","21848","165233","21827","58347","11200","44232","6739","40817","6729","25357","5874","10299","4098","1286","1235","1","60","0","0","0","0","20230303"
"202302","2호선","신답","6","0","1177","152","1705","599","6003","827","10885","1795","4686","911","2359","1037","2031","1143","2163","1325","2009","1536","1774","1981","1725","2531","1928","3504","2065","4287","2279","9279","1113","6692","576","3239","470","3632","448","2973","146","2025","33","558","0","2","0","0","0","0","20230303"
"202302","2호선","신당","26","2","5608","910","9694","7377","25252","13688","43985","29347","25851","21300","17531","17394","17315","19107","20120","20248","21037","20940","21209","21696","22353","23231","25273","27017","28737","33442","31845","50585","21777","33804","17029","20885","15507","17923","13904","17075","7006","10572","1201","3428","0","57","0","0","0","0","20230303"
"202302","2호선","신대방","175","2","21353","1650","30475","8405","80980","14455","124924","24458","77271","17306","42309","16087","34995","17622","35245","20740","33239","23436","29490","27122","27892","36012","29857","42045","31523","56853","32492","84605","19682","80632","14570","53205","11955","54624","9292","51234","4721","30332","891","8447","0","253","0","0","0","0","20230303"
"202302","2호선","신도림","3358","20","30223","4507","46510","18848","126849","38124","137622","107340","83996","62230","57510","59164","57792","60374","63959","62634","66325","66987","69160","63733","73420","70278","80818","80438","98953","109405","120986","167820","71307","124790","59105","69904","62762","66069","51885","63256","21473","49025","2581","20693","6","2520","0","1","0","0","20230303"
"202302","2호선","신림","187","8","34559","3721","63021","16594","173198","21558","257903","41254","158972","40479","86461","37443","71729","44307","75542","48857","72610","55276","67888","60699","66078","76640","71133","92545","74298","126541","78144","211064","52458","200737","44306","120983","43736","112653","38780","106614","23731","68806","4634","21346","5","660","0","0","0","0","20230303"
"202302","2호선","신설동","55","2","1545","286","1380","1928","4300","5065","7872","13148","4588","8127","3749","7572","4896","7205","5936","7091","6889","7364","7969","6252","8863","5633","9506","4761","10990","5385","13008","6756","4457","5345","2983","3722","2593","3059","1764","2803","690","1943","120","697","0","134","0","0","0","0","20230303"
"202302","2호선","신정네거리","55","0","7485","788","16691","2456","45851","4235","42812","10665","23307","7965","16786","6875","14742","8685","15367","9870","14362","11084","12562","12051","11359","16261","12587","20079","12709","27484","11709","45711","7179","35238","5108","20027","4462","17990","3447","16578","1389","11296","291","3241","1","158","0","0","0","0","20230303"
"202302","2호선","신촌","49","3","6373","2501","12792","12726","33510","31640","51061","70954","36320","85592","33988","60302","41076","59804","52819","63804","56993","69993","58614","62409","67915","59632","76796","62288","90386","78123","90772","108004","64266","71357","66698","40454","69137","34850","68138","30224","34413","21054","5352","5990","2","111","0","0","0","0","20230303"
"202302","2호선","아현","18","0","4196","886","9067","5169","26210","8359","38612","16495","22390","12572","16373","10077","15837","9661","16810","11015","15810","12699","14600","12939","16161","15131","17038","16486","17990","22020","18872","31956","11719","23986","8585","15923","6302","15342","4441","13919","2029","8847","348","2558","2","26","0","0","0","0","20230303"
"202302","2호선","양천구청","11","0","4239","894","10044","2092","30377","4240","28064","9958","16776","5259","11611","4551","10491","4988","10888","6626","9416","7469","7954","8134","7724","10302","8376","12671","10019","17565","9497","27740","4129","23575","2873","13669","2384","13211","2103","10636","713","8706","113","2642","0","16","0","0","0","0","20230303"
"202302","2호선","역삼","34","1","3381","6825","8143","37224","13595","141765","24670","358774","21814","302267","23042","131061","31301","68545","38947","58966","47239","65088","56648","51352","74470","45345","94575","42094","205394","50148","278718","59491","156723","36790","92475","20868","87048","17510","59603","14988","22619","9006","3498","3152","1","90","0","0","0","0","20230303"
"202302","2호선","영등포구청","32","1","4804","2889","11398","11508","35281","34311","45294","118743","27699","52275","21309","26174","22570","23473","24411","24073","25988","26723","28206","25405","28876","25435","35181","28831","51855","34821","100385","53299","36032","36716","26616","21107","26150","19386","19294","17171","9193","11341","1486","4163","3","148","0","0","0","0","20230303"
"202302","2호선","왕십리(성동구청)","730","2","6112","1112","8721","6470","21987","10873","42590","25059","27055","17178","17347","13853","18499","15575","20476","17700","22370","18751","22177","18725","23128","20574","26131","24334","31083","33741","35161","54734","21422","34742","21324","20268","25310","18069","25661","16667","14211","11981","2382","4507","4","69","0","1","0","0","20230303"
"202302","2호선","용답","2","0","1942","175","2861","1070","6983","1457","12757","3135","6560","1915","4581","2051","4047","2296","4240","2463","4609","3057","4103","3486","3799","4232","4233","5455","4166","6197","3566","10422","2238","7112","1564","4689","1289","5531","945","4904","477","2901","98","976","0","0","0","0","0","0","20230303"
"202302","2호선","용두(동대문구청)","23","0","1005","54","1505","956","4534","2220","8629","5321","4405","3097","3413","2897","3355","3242","3689","3181","3834","4047","4244","4264","4521","4242","4821","4112","4706","4432","5457","7737","2284","4909","1662","2954","1485","2828","833","2186","399","1279","55","482","0","3","0","0","0","0","20230303"
"202302","2호선","을지로3가","9","0","1005","1514","2391","18281","5205","66286","10146","172723","12458","68989","15848","29775","19405","26394","20982","24452","23987","27287","28505","24220","33538","22410","40066","24163","83654","28938","136536","34556","54522","20285","39629","11299","43802","10086","36205","8610","20198","5655","3094","1648","2","92","0","1","0","0","20230303"
"202302","2호선","을지로4가","1","0","866","1106","1775","12042","4318","30915","8587","76313","9871","38913","12015","23836","15391","23624","16757","21480","19032","21513","22272","19751","24749","18207","31072","16107","56302","16124","67246","16379","28046","10093","16432","6411","13934","6258","9510","6073","4463","4086","755","1294","1","60","0","0","0","0","20230303"
"202302","2호선","을지로입구","84","2","2206","2655","3339","23161","9530","119940","15100","323947","20138","151292","25412","69221","35107","63595","40590","57517","50823","54890","58388","50127","70848","47515","82074","47262","151131","55789","271395","58532","119249","34241","103784","21639","73821","19939","54864","17128","22213","10304","2992","3959","0","745","0","0","0","0","20230303"
"202302","2호선","이대","12","0","3227","731","7959","5412","24245","10492","35213","33101","21165","30190","16346","23386","17701","20694","22975","23044","23003","26272","21828","22549","25112","22942","28458","23718","38210","27975","33022","40665","21001","30697","16374","19997","14816","18752","12808","18627","4856","13195","728","3970","2","62","0","0","0","0","20230303"
"202302","2호선","잠실(송파구청)","80","8","11896","4478","41964","29563","110019","73758","156682","179145","114805","177684","78293","127648","80519","119447","89725","112955","97709","115385","106968","111118","125539","120997","146444","134676","187174","166640","232705","225214","167816","150016","176375","95295","152395","87954","94923","81601","29498","45889","4296","9275","1","200","0","0","0","0","20230303"
"202302","2호선","잠실나루","6","0","2973","1632","10282","9582","32535","20037","43621","35998","28882","23845","23577","18421","23147","16199","22400","19844","20713","20854","21988","18849","23930","18817","27938","19264","34959","24779","29551","37262","14103","28108","10508","17127","7884","17155","6064","16450","2709","9094","395","2713","0","63","0","0","0","0","20230303"
"202302","2호선","잠실새내","41","0","4656","801","14927","7679","48300","14409","71445","26894","47402","29874","31758","23343","30265","25303","32943","28516","32446","31841","29919","33601","33313","37168","34007","41938","38036","56471","41426","83661","29667","58013","26623","34433","26233","30077","25193","28449","14274","16055","2174","4745","1","135","0","0","0","0","20230303"
"202302","2호선","종합운동장","31","0","1248","912","5211","8037","14462","11155","21110","18833","15572","14791","11232","11251","10550","8049","11283","10845","10336","12759","16244","12026","13427","14606","14242","13747","15638","16610","15665","25711","10140","16613","8147","10036","9877","10321","5776","9660","1882","5669","271","1566","1","108","0","1","0","0","20230303"
"202302","2호선","충정로(경기대입구)","14","0","2880","921","6059","7051","14667","19437","21081","58708","13773","26192","9884","12650","10803","10252","11419","10604","12208","12648","13280","11559","13963","11649","17184","13084","28713","15857","46550","21209","14684","15009","9813","9814","9775","9686","6887","9038","3101","6085","623","1810","0","38","0","0","0","0","20230303"
"202302","2호선","한양대","4","0","844","338","2070","5111","4922","9481","8044","31211","5586","33357","5130","18764","7720","12280","11004","12886","11284","16331","10214","12385","12130","9681","19476","8301","30166","8505","26815","9768","11606","6509","8224","5105","7880","4556","6855","4455","3648","3278","852","1060","3","13","0","1","0","0","20230303"
"202302","2호선","합정","57","4","8687","2631","16157","12730","39059","30027","52197","92748","33941","83255","25744","50571","27869","51504","34292","53910","38732","60876","42013","55124","47335","55493","54445","63509","75057","81508","114989","115427","76370","78902","63189","40801","70569","33542","67090","28461","35716","20600","6002","7514","4","178","0","0","0","0","20230303"
"202302","2호선","홍대입구","958","13","25149","3237","27475","15583","56849","31989","74567","94350","53823","111406","46254","91458","53830","116457","62598","142057","73192","153764","83906","147377","102718","149014","131151","152249","159588","178119","191309","215940","158705","157748","153030","86844","179684","68675","176559","56523","93479","40775","12250","15292","4","1624","1","0","0","0","20230303"
"202302","3호선","가락시장","42","8","2580","403","6502","5244","17735","10958","20370","27915","14922","14512","13313","10026","12986","10756","13182","11626","13293","11985","13239","12224","14491","13683","15779","15179","20740","18308","29241","23997","11973","17106","9433","10982","8253","9595","5779","9253","2470","5222","352","1864","5","51","0","0","0","0","20230303"
"202302","3호선","경복궁(정부서울청사)","44","1","2241","1469","5079","11965","12138","34452","18244","114077","17491","62921","16244","45819","20243","47565","24993","44395","32749","43222","39184","37613","46985","30795","56618","27310","74570","28154","102215","31260","42413","19744","34265","11054","33999","10253","22910","9472","8658","5051","942","1400","0","37","1","1","0","0","20230303"
"202302","3호선","경찰병원","20","0","2581","272","6799","2879","20537","7981","25186","27587","14688","14038","10907","8109","9880","6748","9296","7655","9625","9096","9693","8126","10317","8712","9797","9633","15166","14628","20223","21479","7143","16258","5943","9929","4971","8584","3348","8449","1086","5051","129","1473","0","0","0","0","0","0","20230303"
"202302","3호선","고속터미널","136","4","4488","3479","6074","29533","23272","42457","41491","71009","51508","87365","54914","89080","68542","98828","80770","93339","86411","92803","95404","97440","107169","101909","119276","99913","134900","106588","128230","114030","108768","71904","117705","44841","73929","33823","44933","24432","15715","11814","1761","2038","0","2","0","0","0","0","20230303"
"202302","3호선","교대(법원.검찰청)","61","1","1456","723","3449","6069","7666","17180","12198","46173","10171","35808","10909","16016","13732","12188","15970","11615","20078","11796","23570","10636","25024","9584","27662","10410","44404","15519","64427","20552","29273","10919","25174","5509","26457","4396","22234","4082","8315","2157","1217","713","0","1","0","0","0","0","20230303"
"202302","3호선","구파발","58","1","9877","1138","28081","8181","80061","17775","75423","24373","42437","23776","30823","24888","29497","22510","30159","25048","28706","26748","28863","27735","30861","27971","32583","33704","34482","38908","28904","71161","18140","60614","14757","33771","12931","30448","10388","27420","3126","19336","519","8020","1","237","0","0","0","0","20230303"
"202302","3호선","금호","26","4","4044","407","8838","2111","23479","3609","34877","7839","22216","6027","14166","5813","12370","6570","12499","7110","11566","9006","9696","9741","9571","12026","10599","14355","10918","19872","10971","28377","7146","20319","5233","14331","3936","12284","3209","11987","1443","6274","215","1808","0","1","0","0","0","0","20230303"
"202302","3호선","남부터미널(예술의전당)","14","0","2323","1267","8152","21900","25563","56799","41258","147768","34377","82230","34666","49223","38508","39857","39800","41639","43254","49609","44021","46963","47554","45848","60315","45996","102960","53385","133199","65982","62054","40994","43034","24524","39334","18539","37901","14398","9296","8582","823","2413","0","0","0","0","0","0","20230303"
"202302","3호선","녹번","72","3","9122","784","22587","3181","65529","6634","71034","16239","41293","9774","26544","9121","22092","9445","22081","11597","20088","12753","16930","14889","15720","18411","16607","24953","17121","32536","19398","57881","9643","50301","7110","29097","5627","26002","4335","23300","1647","14067","197","3742","0","1","1","2","0","0","20230303"
"202302","3호선","대청","53","1","3101","997","9378","5800","24073","12916","32883","25834","18607","12202","15119","8344","13912","7971","14103","9856","14384","10538","13185","11361","14886","13209","16565","14162","22230","19181","25254","26893","11134","22973","7977","14627","6408","13576","4581","14859","1591","7889","222","2630","0","0","0","0","0","0","20230303"
"202302","3호선","대치","8","0","2321","611","11300","7486","21653","16572","23890","28402","15625","22203","13331","16174","14032","14673","16335","18408","18072","21897","16367","18704","18410","18661","21154","20927","32420","28021","29062","28569","17284","22594","12559","12584","16875","12340","31793","10809","3108","6397","351","1960","0","2","0","0","0","0","20230303"
"202302","3호선","도곡","54","0","731","383","2793","4848","7739","10906","10026","18433","6532","14775","5789","7757","6316","7755","6663","6570","7094","7214","7549","6279","9430","6214","11001","6285","16172","8105","17078","9565","8419","7878","6014","4489","4993","4243","3909","4349","956","2535","144","1544","0","190","0","0","0","0","20230303"
"202302","3호선","독립문","163","0","4360","643","5069","4470","12848","11637","16987","17609","13235","14772","11898","15508","12206","11399","14517","10983","13763","12682","13961","11345","14443","11799","14899","11506","16194","12653","15045","15481","7058","12856","5314","8193","4342","7507","3106","6739","1032","4257","122","1852","0","586","0","0","0","0","20230303"
"202302","3호선","동대입구","20","1","1520","934","2369","7395","4809","14299","7550","42682","6353","27615","5846","18959","7809","16601","8801","15281","10088","15646","14431","14883","13516","13787","20231","11178","25389","13653","43949","15898","17846","8717","14432","5190","14162","4754","11001","3635","2898","2174","362","725","1","44","0","0","0","0","20230303"
"202302","3호선","매봉","3","0","1415","589","5866","7878","14873","21121","19599","69904","13687","32879","12231","14594","12391","13433","12792","12444","13532","12711","16111","11655","17565","11847","20325","12936","36971","17599","60729","22388","20935","15721","14896","9215","15657","8129","9587","7923","3060","4314","368","1277","0","39","0","0","0","0","20230303"
"202302","3호선","무악재","26","0","1670","122","5226","1140","14806","2477","18006","5058","11404","3166","7900","3483","6663","3405","6599","3994","6130","4334","5522","5011","5039","6372","5399","7588","6117","9964","6677","15439","3050","13034","2228","8238","1856","7698","1200","6540","498","4449","84","1190","0","0","0","0","0","0","20230303"
"202302","3호선","불광","33","1","8214","978","17960","4026","46945","9150","57239","27375","33932","25763","24361","22546","22650","21902","24587","23532","24568","26310","24741","26865","26165","29562","27237","31994","26835","37515","28050","56836","15454","46298","12242","27101","10628","24030","7153","20547","2980","12816","406","4155","0","0","0","0","0","0","20230303"
"202302","3호선","수서","175","1","4350","2156","10581","16234","30407","29117","42880","52184","29430","32690","30331","23294","25704","18979","31317","23995","28872","22509","22275","22981","31898","27337","35397","31202","42028","37420","50773","50012","22647","38115","22415","25700","15633","22404","15316","20354","6873","7961","681","2960","2","208","0","0","0","0","20230303"
"202302","3호선","신사","55","3","3534","1669","5680","16554","10018","41578","16186","96241","13788","130304","17551","69539","24104","49208","28725","48121","33748","51816","42101","47775","50375","44155","60080","46346","86291","54173","125292","66814","89792","35759","63031","16504","66312","12596","56355","10047","25637","6946","3534","3080","0","0","0","0","0","0","20230303"
"202302","3호선","안국","13","0","1383","1393","2423","18073","5144","72728","8880","105405","9919","71046","12416","56741","18564","64864","26911","57320","32528","55132","43148","50369","57362","41011","73215","34320","111420","29691","118716","26372","53566","12511","43749","6582","38398","5250","21438","4592","7049","2717","657","751","0","0","0","0","0","0","20230303"
"202302","3호선","압구정","103","4","2509","2080","7047","20638","13638","42877","22217","144020","18749","149274","24596","80188","31421","65074","37913","53084","41655","57068","51224","50429","62434","48041","69507","46989","93422","54843","137290","58082","93033","32302","71285","16016","54027","12480","37178","10580","12202","5908","1891","2157","2","214","0","0","0","0","20230303"
"202302","3호선","약수","132","1","6060","876","9030","5649","21822","10888","36278","30855","26409","19765","18591","14525","17086","14555","18926","14942","19380","15384","18203","16955","18784","18537","20319","21663","24222","26733","31652","41360","17694","26814","13925","17278","14394","15339","11261","14810","4961","8325","739","3085","0","382","0","0","0","0","20230303"
"202302","3호선","양재(서초구청)","73","7","4368","2524","11798","39625","29559","97206","41717","225529","30377","115670","28017","56237","31390","47311","36138","42213","42064","46351","46251","40506","54589","39858","66361","42508","117905","61000","188840","72326","84510","50255","61810","30779","56911","27330","38549","23924","13361","12815","1434","3481","0","3","0","0","0","0","20230303"
"202302","3호선","연신내","203","12","22798","1445","44298","9389","112456","14538","133522","30437","79384","30957","53434","31656","51213","33418","55487","37584","51806","40010","47425","43113","48312","51836","49828","61558","47393","76227","43962","126466","30426","108914","24426","62217","22792","56042","19365","48671","9489","33254","1548","11065","0","8","0","0","0","0","20230303"
